# x      a       y       b                     A      B
-293.46263 0.02906 6.62974 -0.00345     0.0000    18.7994
-293.46263 0.02906 11.63299 -0.0034         0.0000    37.5988
-293.46263 0.03306 11.63299 -0.0034         0.0000    37.5988
-293.46263 0.02506 11.63299 -0.0034         0.0000    37.5988
-293.46263 0.02906 12.832989999999999 -0.0034         0.0000    37.5988
-293.46263 0.02906 10.43299 -0.0034         0.0000    37.5988
-293.46263 0.02906 11.63299 -0.0008999999999999998     0.0000    37.5988
-293.46263 0.02906 11.63299 -0.0059     0.0000    37.5988
-293.46263 0.04974 -9.05034 0.0063         7.0697    -37.5988
-293.46263 0.053739999999999996 -9.05034 0.0063         7.0697    -37.5988
-293.46263 0.04574 -9.05034 0.0063         7.0697    -37.5988
-293.46263 0.04974 -7.85034 0.0063         7.0697    -37.5988
-293.46263 0.04974 -10.25034 0.0063         7.0697    -37.5988
-293.46263 0.04974 -9.05034 0.0088     7.0697    -37.5988
-293.46263 0.04974 -9.05034 0.0038     7.0697    -37.5988
-293.46263 0.04974 -3.60018 0.00409         7.0697    -18.7994
-293.46263 0.053739999999999996 -3.60018 0.00409         7.0697    -18.7994
-293.46263 0.04574 -3.60018 0.00409         7.0697    -18.7994
-293.46263 0.04974 -2.4001799999999998 0.00409         7.0697    -18.7994
-293.46263 0.04974 -4.80018 0.00409         7.0697    -18.7994
-293.46263 0.04974 -3.60018 0.00659     7.0697    -18.7994
-293.46263 0.04974 -3.60018 0.0015899999999999998     7.0697    -18.7994
-293.46263 0.04974 2.1631 0.00162         7.0697    0.0000
-293.46263 0.053739999999999996 2.1631 0.00162         7.0697    0.0000
-293.46263 0.04574 2.1631 0.00162         7.0697    0.0000
-293.46263 0.04974 3.3631 0.00162         7.0697    0.0000
-293.46263 0.04974 0.9631000000000001 0.00162         7.0697    0.0000
-293.46263 0.04974 2.1631 0.00412     7.0697    0.0000
-293.46263 0.04974 2.1631 -0.0008800000000000001     7.0697    0.0000
-293.46263 0.04974 7.98231 -0.00057         7.0697    18.7994
-293.46263 0.053739999999999996 7.98231 -0.00057         7.0697    18.7994
-293.46263 0.04574 7.98231 -0.00057         7.0697    18.7994
-293.46263 0.04974 9.18231 -0.00057         7.0697    18.7994
-293.46263 0.04974 6.78231 -0.00057         7.0697    18.7994
-293.46263 0.04974 7.98231 0.00193     7.0697    18.7994
-293.46263 0.04974 7.98231 -0.00307     7.0697    18.7994
-293.46263 0.04974 13.10695 -0.0028         7.0697    37.5988
-293.46263 0.053739999999999996 13.10695 -0.0028         7.0697    37.5988
-293.46263 0.04574 13.10695 -0.0028         7.0697    37.5988
-293.46263 0.04974 14.306949999999999 -0.0028         7.0697    37.5988
-293.46263 0.04974 11.90695 -0.0028         7.0697    37.5988
-293.46263 0.04974 13.10695 -0.0002999999999999999     7.0697    37.5988
-293.46263 0.04974 13.10695 -0.0053     7.0697    37.5988
-293.46263 0.06907 -7.79811 0.00624         14.1106   -37.5988
-293.46263 0.07307000000000001 -7.79811 0.00624         14.1106   -37.5988
-293.46263 0.06507 -7.79811 0.00624         14.1106   -37.5988
-293.46263 0.06907 -6.59811 0.00624         14.1106   -37.5988
-293.46263 0.06907 -8.99811 0.00624         14.1106   -37.5988
-293.46263 0.06907 -7.79811 0.00874     14.1106   -37.5988
-293.46263 0.06907 -7.79811 0.00374     14.1106   -37.5988
-293.46263 0.06907 -1.89058 0.00399         14.1106   -18.7994
-293.46263 0.07307000000000001 -1.89058 0.00399         14.1106   -18.7994
-293.46263 0.06507 -1.89058 0.00399         14.1106   -18.7994
-293.46263 0.06907 -0.69058 0.00399         14.1106   -18.7994
-293.46263 0.06907 -3.09058 0.00399         14.1106   -18.7994
-293.46263 0.06907 -1.89058 0.006489999999999999     14.1106   -18.7994
-293.46263 0.06907 -1.89058 0.0014899999999999996     14.1106   -18.7994
-293.46263 0.06907 3.02901 0.00178         14.1106   0.0000
-293.46263 0.07307000000000001 3.02901 0.00178         14.1106   0.0000
-293.46263 0.06507 3.02901 0.00178         14.1106   0.0000
-293.46263 0.06907 4.22901 0.00178         14.1106   0.0000
-293.46263 0.06907 1.82901 0.00178         14.1106   0.0000
-293.46263 0.06907 3.02901 0.00428     14.1106   0.0000
-293.46263 0.06907 3.02901 -0.0007200000000000002     14.1106   0.0000
-293.46263 0.06907 7.73711 -0.00044         14.1106   18.7994
-293.46263 0.07307000000000001 7.73711 -0.00044         14.1106   18.7994
-293.46263 0.06507 7.73711 -0.00044         14.1106   18.7994
-293.46263 0.06907 8.93711 -0.00044         14.1106   18.7994
-293.46263 0.06907 6.53711 -0.00044         14.1106   18.7994
-293.46263 0.06907 7.73711 0.00206     14.1106   18.7994
-293.46263 0.06907 7.73711 -0.00294     14.1106   18.7994
-293.46263 0.06907 12.37114 -0.00215         14.1106   37.5988
-293.46263 0.07307000000000001 12.37114 -0.00215         14.1106   37.5988
-293.46263 0.06507 12.37114 -0.00215         14.1106   37.5988
-293.46263 0.06907 13.57114 -0.00215         14.1106   37.5988
-293.46263 0.06907 11.171140000000001 -0.00215         14.1106   37.5988
-293.46263 0.06907 12.37114 0.00035000000000000005     14.1106   37.5988
-293.46263 0.06907 12.37114 -0.00465     14.1106   37.5988
-119.47398 0.00041 -6.87815 0.00912         -14.1106  -37.5988
-119.47398 0.00441 -6.87815 0.00912         -14.1106  -37.5988
-119.47398 -0.0035900000000000003 -6.87815 0.00912         -14.1106  -37.5988
-119.47398 0.00041 -5.67815 0.00912         -14.1106  -37.5988
-119.47398 0.00041 -8.078149999999999 0.00912         -14.1106  -37.5988
-119.47398 0.00041 -6.87815 0.01162     -14.1106  -37.5988
-119.47398 0.00041 -6.87815 0.006619999999999999     -14.1106  -37.5988
-119.47398 0.00041 -4.02022 0.0058         -14.1106  -18.7994
-119.47398 0.00441 -4.02022 0.0058         -14.1106  -18.7994
-119.47398 -0.0035900000000000003 -4.02022 0.0058         -14.1106  -18.7994
-119.47398 0.00041 -2.82022 0.0058         -14.1106  -18.7994
-119.47398 0.00041 -5.22022 0.0058         -14.1106  -18.7994
-119.47398 0.00041 -4.02022 0.0083     -14.1106  -18.7994
-119.47398 0.00041 -4.02022 0.0032999999999999995     -14.1106  -18.7994
-119.47398 0.00041 -0.17405 0.00191         -14.1106  0.0000
-119.47398 0.00441 -0.17405 0.00191         -14.1106  0.0000
-119.47398 -0.0035900000000000003 -0.17405 0.00191         -14.1106  0.0000
-119.47398 0.00041 1.02595 0.00191         -14.1106  0.0000
-119.47398 0.00041 -1.37405 0.00191         -14.1106  0.0000
-119.47398 0.00041 -0.17405 0.00441     -14.1106  0.0000
-119.47398 0.00041 -0.17405 -0.00059     -14.1106  0.0000
-119.47398 0.00041 3.84323 -0.00156         -14.1106  18.7994
-119.47398 0.00441 3.84323 -0.00156         -14.1106  18.7994
-119.47398 -0.0035900000000000003 3.84323 -0.00156         -14.1106  18.7994
-119.47398 0.00041 5.04323 -0.00156         -14.1106  18.7994
-119.47398 0.00041 2.64323 -0.00156         -14.1106  18.7994
-119.47398 0.00041 3.84323 0.0009400000000000001     -14.1106  18.7994
-119.47398 0.00041 3.84323 -0.00406     -14.1106  18.7994
-119.47398 0.00041 7.42301 -0.00513         -14.1106  37.5988
-119.47398 0.00441 7.42301 -0.00513         -14.1106  37.5988
-119.47398 -0.0035900000000000003 7.42301 -0.00513         -14.1106  37.5988
-119.47398 0.00041 8.623009999999999 -0.00513         -14.1106  37.5988
-119.47398 0.00041 6.2230099999999995 -0.00513         -14.1106  37.5988
-119.47398 0.00041 7.42301 -0.00263     -14.1106  37.5988
-119.47398 0.00041 7.42301 -0.00763     -14.1106  37.5988
-119.47398 0.0189 -7.41219 0.0085         -7.0697   -37.5988
-119.47398 0.0229 -7.41219 0.0085         -7.0697   -37.5988
-119.47398 0.0149 -7.41219 0.0085         -7.0697   -37.5988
-119.47398 0.0189 -6.21219 0.0085         -7.0697   -37.5988
-119.47398 0.0189 -8.61219 0.0085         -7.0697   -37.5988
-119.47398 0.0189 -7.41219 0.011000000000000001     -7.0697   -37.5988
-119.47398 0.0189 -7.41219 0.006     -7.0697   -37.5988
-119.47398 0.0189 -3.66044 0.00493         -7.0697   -18.7994
-119.47398 0.0229 -3.66044 0.00493         -7.0697   -18.7994
-119.47398 0.0149 -3.66044 0.00493         -7.0697   -18.7994
-119.47398 0.0189 -2.46044 0.00493         -7.0697   -18.7994
-119.47398 0.0189 -4.86044 0.00493         -7.0697   -18.7994
-119.47398 0.0189 -3.66044 0.007430000000000001     -7.0697   -18.7994
-119.47398 0.0189 -3.66044 0.0024300000000000003     -7.0697   -18.7994
-119.47398 0.0189 0.5268 0.00196         -7.0697   0.0000
-119.47398 0.0229 0.5268 0.00196         -7.0697   0.0000
-119.47398 0.0149 0.5268 0.00196         -7.0697   0.0000
-119.47398 0.0189 1.7268 0.00196         -7.0697   0.0000
-119.47398 0.0189 -0.6731999999999999 0.00196         -7.0697   0.0000
